,5000,10000,15000,20000,25000,30000,35000,40000,45000,50000,55000,60000,65000,70000,75000,80000,85000,90000,95000,100000,105000,110000,115000,120000,125000,130000,135000,140000,145000,150000,155000,160000,165000,170000,175000,180000,185000,190000,195000,200000,205000,210000,215000,220000,225000,230000,235000,240000,245000,250000,255000,260000,265000,270000,275000,280000,285000,290000,295000,300000,305000,310000,315000,320000,325000,330000,335000,340000,345000,350000,355000,360000,365000,370000,375000,380000,385000,390000,395000,400000,405000,410000,415000,420000,425000,430000,435000,440000,445000,450000,455000,460000,465000,470000,475000,480000,485000,490000,495000,500000,505000,510000,515000,520000,525000,530000,535000,540000,545000,550000,555000,560000,565000,570000,575000,580000,585000,590000,595000,600000,605000,610000,615000,620000,625000,630000,635000,640000,645000,650000,655000,660000,665000,670000,675000,680000,685000,690000,695000,700000,705000,710000,715000,720000,725000,730000,735000,740000,745000,750000,755000,760000,765000,770000,775000,780000,785000,790000,795000,800000,805000,810000,815000,820000,825000,830000,835000,840000,845000,850000,855000,860000,865000,870000,875000,880000,885000,890000,895000,900000,905000,910000,915000,920000,925000,930000,935000,940000,945000,950000,955000,960000,965000,970000,975000,980000,985000,990000,995000
0,0.0002,0.0104,0.0006,0.0007000000000000001,0.015600000000000001,0.0159,0.016,0.0165,0.0068000000000000005,0.0169,0.0072,0.0174,0.0178,0.0183,0.0188,0.0191,0.0193,0.0193,0.0205,0.022699999999999998,0.0215,0.021200000000000004,0.021699999999999997,0.0319,0.0223,0.022600000000000002,0.0328,0.023899999999999998,0.0335,0.0256,0.026000000000000002,0.039599999999999996,0.0349,0.037500000000000006,0.0438,0.0427,0.0436,0.038400000000000004,0.0369,0.037500000000000006,0.0411,0.044300000000000006,0.044700000000000004,0.0416,0.0437,0.042499999999999996,0.0428,0.0544,0.056499999999999995,0.053399999999999996,0.0564,0.059,0.0586,0.0485,0.0467,0.0645,0.0993,0.0769,0.0596,0.060399999999999995,0.061200000000000004,0.07880000000000001,0.062099999999999995,0.0613,0.063,0.0741,0.0748,0.0711,0.0785,0.0802,0.06939999999999999,0.08299999999999999,0.06309999999999999,0.0973,0.0784,0.07930000000000001,0.078,0.1119,0.0779,0.10070000000000001,0.1138,0.09570000000000001,0.094,0.0882,0.09860000000000001,0.1003,0.1002,0.1003,0.1132,0.1198,0.10490000000000001,0.1421,0.10400000000000001,0.1052,0.1565,0.11610000000000001,0.1448,0.1073,0.15889999999999999,0.1198,0.1068,0.1608,0.12890000000000001,0.12059999999999998,0.1375,0.1611,0.122,0.1569,0.1599,0.12240000000000001,0.15560000000000002,0.1457,0.1431,0.155,0.1578,0.15910000000000002,0.159,0.1582,0.1476,0.159,0.1608,0.1628,0.1744,0.1721,0.1619,0.175,0.16560000000000002,0.16670000000000001,0.1774,0.1793,0.1784,0.1676,0.1782,0.1795,0.1907,0.19080000000000003,0.18119999999999997,0.1595,0.2211,0.15810000000000002,0.1956,0.185,0.1855,0.198,0.1865,0.188,0.1878,0.1985,0.1868,0.198,0.201,0.201,0.202,0.2017,0.2163,0.2137,0.2054,0.2165,0.21760000000000002,0.2153,0.2167,0.22039999999999998,0.221,0.1876,0.1945,0.1992,0.22560000000000002,0.2203,0.2234,0.2205,0.2212,0.22210000000000002,0.2258,0.235,0.2352,0.23859999999999998,0.23759999999999998,0.3034,0.3199,0.2397,0.24409999999999998,0.2405,0.24159999999999998,0.24,0.2642,0.2422,0.25970000000000004,0.2424,0.3189,0.2457,0.25670000000000004,0.3568,0.26080000000000003,0.2711,0.27380000000000004,0.26180000000000003,0.26280000000000003,0.2599,0.2606
1,4130.0,8340.0,12220.0,16530.0,20550.0,24660.0,28670.0,32650.0,36740.0,40660.0,44640.0,48820.0,53880.0,58790.0,63600.0,67720.0,70060.0,77810.0,82820.0,86940.0,91750.0,96050.0,100420.0,138320.0,109130.0,113240.0,117820.0,122020.0,126440.0,130840.0,140070.0,139320.0,144050.0,149000.0,152840.0,156790.0,161190.0,165590.0,170090.0,174210.0,179090.0,184930.0,186540.0,192110.0,195840.0,208250.0,205020.0,208740.0,213610.0,217830.0,221990.0,226890.0,224450.0,235040.0,235860.0,237270.0,242530.0,249470.0,256780.0,262380.0,265980.0,270370.0,269110.0,278260.0,280820.0,281790.0,272180.0,287010.0,283010.0,282920.0,285450.0,291210.0,301860.0,296990.0,309760.0,298980.0,315450.0,303530.0,308770.0,326790.0,328480.0,337990.0,361510.0,366690.0,369640.0,374210.0,379420.0,383000.0,388110.0,395720.0,396730.0,400560.0,405890.0,407950.0,413360.0,412260.0,420460.0,426090.0,431300.0,434720.0,440190.0,426220.0,427610.0,434210.0,441670.0,446530.0,452440.0,450200.0,445090.0,471510.0,483360.0,485690.0,490650.0,496170.0,500180.0,504890.0,508180.0,532730.0,516530.0,519940.0,523510.0,531460.0,533270.0,538560.0,540310.0,547350.0,555440.0,555900.0,559400.0,564960.0,567120.0,572430.0,576700.0,582570.0,585520.0,590260.0,584900.0,541710.0,538580.0,550710.0,610480.0,613400.0,621330.0,626370.0,631320.0,635100.0,639540.0,644380.0,647700.0,653690.0,655930.0,660750.0,666270.0,670070.0,673200.0,678040.0,683960.0,687420.0,692940.0,696880.0,700490.0,705060.0,679930.0,641790.0,649080.0,665790.0,727020.0,731300.0,734390.0,739840.0,739280.0,749010.0,751870.0,757820.0,761360.0,768770.0,770830.0,775980.0,778270.0,781380.0,785630.0,789540.0,796150.0,801120.0,803920.0,808350.0,819810.0,816130.0,820060.0,826680.0,828390.0,833870.0,840140.0,842470.0,848110.0,853080.0,855670.0,856450.0,817010.0
